"(15,51)","(14,1)","(14,7)","(14,0)","(17,3)","(18,11)","(14,18)","(14,46)",label
-0.3687,-0.6206,-0.3213,-0.2915,-0.3738,-0.7075,-0.544,-0.455,1
-0.269,-0.522,-0.3213,-0.2915,-0.3472,-0.433,-0.2886,-0.505,1
-0.2769,-0.7065,-0.3213,-0.2915,0.188,-0.6084,-0.578,-0.6357,0
-0.3396,-0.7285,-0.3213,-0.2915,-0.183,-0.3376,-0.2607,-0.3887,1
-0.2485,-0.01782,-0.3213,0.09607,-0.2043,-0.6807,-0.4888,-0.5815,0
-0.396,-0.715,-0.3213,-0.2915,-0.3362,-0.704,-0.3882,-0.6357,1
-0.3586,-0.736,-0.3213,-0.2915,-0.31,-0.671,-0.5244,-0.6084,1
0.00879,-0.6807,-0.3213,-0.2092,-0.281,-0.619,-0.578,-0.6357,0
-0.4065,-0.6797,-0.27,-0.2915,-0.3555,-0.6104,-0.2974,-0.6357,1
-0.4019,-0.708,-0.3213,-0.2915,-0.2329,-0.642,-0.2329,-0.569,1
-0.3286,-0.7314,-0.2822,-0.2915,-0.2842,-0.668,-0.5005,-0.585,1
-0.2015,-0.679,-0.3213,-0.08276,-0.2803,-0.5093,-0.547,-0.6357,0
-0.323,-0.7363,-0.3213,-0.2915,-0.2817,-0.6436,-0.5684,-0.6104,1
-0.2142,-0.6807,-0.2223,-0.2915,-0.1803,-0.686,-0.3442,-0.579,1
-0.2979,-0.7363,-0.3071,-0.2915,-0.2527,-0.619,-0.501,-0.61,1
-0.4805,-0.3162,-0.2451,0.2458,-0.05774,-0.436,-0.4902,-0.6025,0
-0.387,-0.7363,-0.2402,-0.2915,-0.1228,-0.669,-0.2017,-0.5757,1
-0.3047,-0.6885,-0.3213,-0.2915,-0.2654,-0.4458,-0.578,-0.5435,0
-0.3887,-0.6484,-0.2021,-0.2915,-0.1888,-0.6665,-0.4146,-0.6357,1
-0.434,-0.731,-0.3213,-0.1155,-0.06274,-0.53,-0.4912,-0.5967,0
-0.3887,-0.7363,-0.3213,-0.2915,-0.3738,-0.6616,-0.4575,-0.6357,1
-0.311,-0.6875,-0.3213,-0.2915,-0.0708,-0.444,-0.578,-0.563,0
-0.482,-0.553,-0.3213,-0.2915,-0.3523,-0.6567,-0.09814,-0.2725,1
-0.3381,-0.643,-0.3213,-0.2915,-0.286,-0.67,0.052,-0.4834,1
-0.4685,-0.584,-0.3213,-0.062,-0.3281,-0.5005,-0.578,-0.6143,0
-0.315,-0.63,-0.3213,0.08984,-0.0681,-0.5273,-0.5522,-0.589,0
-0.2198,-0.7363,-0.2412,-0.2915,-0.2646,-0.6094,-0.1698,-0.4968,1
-0.407,-0.6704,-0.1777,-0.2915,-0.2131,-0.6597,-0.072,-0.4912,1
-0.33,-0.669,-0.2172,-0.2915,-0.292,-0.6455,-0.3315,-0.6123,1
-0.3926,-0.704,-0.3213,-0.2915,-0.3176,-0.615,-0.578,-0.585,1
-0.2423,-0.562,-0.3213,-0.1588,-0.1915,-0.4968,-0.578,-0.6025,0
-0.2239,-0.439,-0.3213,-0.27,-0.1781,-0.542,-0.578,-0.563,0
-0.3743,-0.5425,-0.3213,0.0875,-0.0681,-0.3945,-0.5137,-0.5415,0
-0.4595,-0.716,-0.3213,-0.2915,-0.2246,-0.5737,-0.578,-0.576,0
-0.0808,-0.4536,-0.246,0.1897,-0.3025,-0.5254,-0.578,-0.6357,0
-0.3967,-0.7363,-0.3213,-0.2915,-0.3738,-0.6494,-0.3813,-0.628,1
-0.3176,-0.7363,-0.3213,-0.2915,-0.3738,-0.656,-0.578,-0.6357,1
-0.2698,-0.612,-0.2451,-0.2585,0.3398,-0.3264,-0.4067,-0.5527,0
-0.317,-0.10156,-0.3213,-0.021,0.555,-0.5806,-0.578,-0.6304,0
-0.326,-0.714,-0.3213,-0.2915,-0.335,-0.681,-0.532,-0.4863,1
-0.2134,-0.716,-0.1979,-0.2915,-0.3047,-0.653,-0.4888,-0.5693,1
-0.2761,-0.598,-0.2954,0.11194,-0.1694,-0.2405,-0.578,-0.6357,0
-0.4458,-0.306,-0.3213,0.2393,0.2505,-0.5215,-0.37,-0.5854,0
-0.2396,-0.6416,-0.3008,-0.2915,-0.2993,-0.627,-0.578,-0.2983,1
-0.3708,-0.6714,-0.3174,-0.2915,-0.1423,-0.7114,-0.5728,-0.579,1
-0.4092,-0.717,-0.3213,-0.2915,-0.3206,-0.6743,-0.3242,-0.4946,1
-0.3328,-0.6973,-0.3213,-0.2915,-0.2817,-0.714,-0.578,-0.6357,1
-0.3203,-0.5474,-0.3213,0.251,-0.2427,-0.629,-0.529,-0.6113,0
-0.3997,-0.709,-0.3213,-0.2915,-0.295,-0.6807,-0.416,-0.6357,1
-0.0713,-0.335,-0.213,-0.00769,0.0359,-0.608,-0.1112,-0.5684,0
-0.4138,-0.7305,-0.3213,-0.1418,-0.3738,-0.5103,-0.578,-0.546,0
-0.505,-0.7363,-0.3213,-0.2915,-0.08936,-0.478,-0.578,-0.541,0
-0.3591,-0.7363,-0.3213,-0.2915,-0.3738,-0.7046,-0.533,-0.612,1
-0.1002,0.176,-0.3213,-0.1624,0.11194,-0.2347,-0.3145,-0.445,0
-0.3262,-0.7363,-0.3213,-0.2915,-0.299,-0.642,-0.578,-0.6357,1
-0.527,-0.543,-0.3213,0.2751,-0.1311,-0.4077,-0.578,-0.5654,0
-0.507,-0.706,-0.3213,-0.2915,-0.289,-0.4683,-0.578,-0.5474,0
-0.2998,-0.6807,-0.1711,-0.2915,-0.2517,-0.665,-0.4348,-0.6357,1
-0.3154,-0.3313,-0.3213,-0.2766,0.3525,-0.5117,-0.4421,-0.442,0
-0.01904,-0.528,-0.3213,0.05225,0.11523,-0.4958,-0.4458,-0.6357,0
-0.3374,-0.701,-0.3213,-0.2915,-0.271,-0.671,-0.2693,-0.633,1
-0.2474,-0.2473,-0.3213,0.2527,0.144,-0.4897,-0.471,-0.623,0
-0.394,-0.7207,-0.3213,-0.2915,-0.3147,-0.5513,-0.578,-0.598,0
-0.4226,-0.671,-0.3213,0.0991,-0.04858,-0.3135,-0.578,-0.569,0
-0.3503,-0.72,-0.3213,-0.2915,0.2505,-0.4553,-0.578,-0.6357,0
-0.2203,-0.617,-0.3213,-0.0542,-0.332,-0.63,-0.578,-0.5586,0
-0.1953,-0.4868,-0.3213,-0.2079,-0.1857,-0.4883,-0.578,-0.588,0
-0.3423,-0.7363,-0.2275,-0.2915,-0.1072,-0.6636,-0.578,-0.607,1
-0.454,-0.603,-0.3213,-0.2915,-0.3738,-0.6924,-0.578,-0.6357,1
-0.1909,-0.445,-0.2559,-0.2915,-0.3242,-0.6274,-0.3926,-0.632,1
-0.2336,-0.729,-0.2264,-0.2915,-0.3738,-0.676,-0.496,-0.6357,1
-0.3574,-0.6196,-0.3213,-0.2915,-0.2595,-0.705,-0.535,-0.5225,1
-0.4001,-0.439,-0.2964,-0.2196,0.0691,-0.5537,-0.578,-0.5684,0
-0.261,-0.6533,-0.2383,-0.2915,-0.2458,-0.648,-0.0825,-0.536,1
-0.1279,0.0332,-0.299,-0.2627,-0.1709,-0.5127,-0.578,-0.6357,0
-0.2627,-0.7363,-0.3213,-0.2915,-0.287,-0.6826,-0.5405,-0.5225,1
-0.3608,-0.7363,-0.2996,-0.2915,-0.3508,-0.6875,-0.5767,-0.5933,1
-0.2593,-0.625,-0.3213,-0.2573,-0.1992,-0.4204,-0.578,-0.617,0
-0.4197,-0.71,-0.2812,-0.2915,-0.3738,-0.686,-0.578,-0.532,1
-0.2288,-0.6904,-0.3213,-0.2915,-0.359,-0.506,-0.578,-0.6357,0
-0.4397,-0.7007,-0.3213,-0.2915,-0.258,-0.455,-0.578,-0.567,0
-0.3667,-0.587,-0.3213,-0.2915,-0.296,-0.5356,-0.529,-0.6357,0
-0.1791,-0.72,-0.3213,-0.2612,-0.2764,-0.411,-0.578,-0.5957,0
-0.2607,-0.7363,-0.3213,-0.2915,-0.287,-0.6343,-0.5225,-0.545,1
-0.3193,-0.7075,-0.3208,0.1447,-0.00659,-0.252,-0.524,-0.6357,0
-0.3464,-0.4272,-0.3213,-0.2856,-0.04272,-0.4863,-0.578,-0.5996,0
-0.3154,-0.663,-0.3213,-0.189,-0.1492,-0.4587,-0.578,-0.6357,0
-0.4275,-0.7285,-0.3213,-0.2915,-0.3706,-0.6514,-0.578,-0.4697,1
-0.2969,-0.7056,-0.2998,-0.2915,-0.3738,-0.6353,-0.4282,-0.598,1
-0.2064,-0.539,-0.2515,-0.2915,-0.2244,-0.6025,-0.0891,-0.533,1
-0.3848,-0.6987,-0.3213,-0.2915,-0.261,-0.6836,-0.5454,-0.5527,1
-0.3308,-0.7363,-0.3213,-0.2915,-0.3335,-0.654,-0.486,-0.6143,1
-0.3616,-0.702,-0.3213,-0.2744,-0.08154,-0.554,-0.5176,-0.501,0
-0.08105,-0.094,-0.3213,-0.2915,0.083,-0.568,-0.578,-0.578,0
-0.276,-0.658,-0.072,-0.2915,-0.3726,-0.6113,-0.257,-0.2898,1
-0.2961,-0.6533,-0.3213,-0.2915,-0.2627,-0.628,-0.578,-0.6357,0
-0.2432,-0.7295,-0.2773,-0.2915,-0.3604,-0.6323,-0.2937,-0.6357,1
-0.2793,-0.655,-0.3213,-0.2013,-0.3506,-0.4995,-0.578,-0.458,0
-0.399,-0.7295,-0.3213,-0.2915,-0.2118,-0.5176,-0.578,-0.573,0
-0.3433,-0.004883,-0.1311,0.2152,0.001343,-0.3682,-0.444,-0.6274,0
-0.3936,-0.42,-0.3213,-0.0823,-0.138,-0.5454,-0.578,-0.504,0
-0.2788,-0.7056,-0.185,-0.2915,-0.2925,-0.676,-0.2998,-0.543,1
-0.306,-0.664,-0.3066,0.03467,-0.2397,-0.595,-0.578,-0.497,0
-0.3286,-0.7363,-0.2864,-0.2915,-0.3008,-0.6934,-0.546,-0.5796,1
-0.1459,-0.6943,-0.1996,-0.2915,-0.3738,-0.615,-0.5625,-0.6357,1
-0.3062,-0.412,-0.3188,-0.2915,-0.2424,-0.601,-0.512,-0.5986,1
-0.135,-0.6133,-0.3213,-0.2915,0.1423,-0.4036,-0.578,-0.4878,0
-0.3582,-0.5835,-0.3213,-0.2915,-0.3738,-0.583,-0.459,-0.494,1
-0.4143,-0.6646,-0.3025,0.01807,-0.2118,-0.4348,-0.4844,-0.6006,0
-0.3438,-0.7256,-0.3213,-0.2915,-0.003906,-0.6616,-0.3818,-0.6025,1
-0.262,-0.709,-0.3213,0.002197,-0.3037,-0.4866,-0.578,-0.625,0
-0.3132,-0.5635,-0.3213,-0.005615,-0.01636,-0.4683,-0.578,-0.573,0
-0.4673,-0.7363,-0.3213,-0.2915,-0.275,-0.516,-0.578,-0.6357,0
-0.358,-0.721,-0.2979,-0.2915,-0.3738,-0.6895,-0.578,-0.562,1
-0.3264,-0.6772,-0.3213,-0.2915,-0.3738,-0.6855,-0.543,-0.5015,1
-0.551,-0.652,-0.3213,-0.2915,-0.3228,-0.572,-0.578,-0.599,0
-0.276,-0.569,-0.2998,-0.2915,-0.08374,-0.6514,-0.4795,-0.5117,1
-0.3618,-0.726,-0.3213,-0.2915,-0.325,-0.664,-0.545,-0.474,1
-0.5195,-0.6777,-0.275,0.129,-0.1671,-0.545,-0.578,-0.5195,0
-0.3438,-0.682,-0.3213,-0.0886,-0.1776,-0.629,-0.578,-0.6357,0
-0.4893,-0.6997,-0.3213,-0.2915,-0.3667,-0.658,-0.2876,-0.4648,1
-0.4773,-0.697,-0.3213,0.1328,0.1565,-0.4878,-0.3425,-0.511,0
-0.352,-0.688,-0.3105,-0.2915,-0.3242,-0.6367,-0.2168,-0.6084,1
-0.4126,-0.7363,-0.3213,-0.2915,0.03857,-0.5093,-0.565,-0.5234,0
-0.274,-0.6997,-0.3213,-0.2915,-0.11743,-0.4377,-0.578,-0.6357,0
-0.3071,-0.686,-0.3213,-0.2915,-0.2554,-0.491,-0.578,-0.5654,0
-0.3435,-0.558,-0.3125,-0.2915,-0.1194,-0.6694,-0.578,-0.5845,1
-0.3105,-0.678,-0.3213,-0.2915,-0.07104,-0.5396,-0.578,-0.5034,0
-0.2546,-0.7363,-0.3213,-0.2915,-0.1307,-0.451,-0.578,-0.4968,0
-0.3032,-0.58,-0.3213,-0.2593,0.692,-0.4263,-0.578,-0.631,0
-0.4648,-0.37,-0.3213,-0.2896,-0.2351,-0.5083,-0.578,-0.4697,0
-0.3457,-0.7363,-0.2556,-0.2915,-0.3738,-0.605,-0.53,-0.613,1
-0.3813,-0.675,-0.3213,-0.2915,-0.10156,-0.712,-0.2695,-0.5537,1
-0.1506,-0.7305,-0.3213,-0.2915,-0.3738,-0.7183,-0.397,-0.5645,1
0.1619,-0.493,-0.3154,-0.1536,-0.08887,-0.4734,-0.5273,-0.6357,0
-0.376,-0.6147,-0.3213,0.00757,-0.0327,-0.404,-0.578,-0.4697,0
-0.3586,-0.693,-0.2295,-0.2915,-0.3174,-0.619,-0.502,-0.6104,1
-0.2153,-0.72,-0.3105,-0.2915,-0.263,-0.7075,-0.5483,-0.5957,1
-0.2856,-0.1177,-0.3213,0.01074,0.0813,-0.66,-0.578,-0.6357,0
-0.2192,-0.7173,-0.3213,0.01538,-0.04565,-0.501,-0.578,-0.6094,0
-0.46,-0.5527,-0.3213,-0.2915,-0.2744,-0.6304,-0.525,-0.5176,1
-0.3303,-0.7363,-0.3213,-0.2915,-0.359,-0.7017,-0.5166,-0.6025,1
-0.3674,-0.7363,-0.3213,-0.2915,-0.196,-0.6753,-0.3574,-0.6357,1
