"(15,51)","(14,1)","(14,7)","(14,0)","(17,3)","(18,11)","(14,18)","(14,46)",label
-0.3103,-0.4917,-0.1897,0.03467,-0.1453,-0.4956,-0.484,-0.6094,0
-0.275,-0.3276,-0.2593,-0.2255,0.3013,-0.606,-0.578,-0.6357,0
-0.3452,-0.3594,-0.1155,-0.4858,-0.1096,-0.2783,-0.288,-0.3953,1
-0.1947,-0.474,-0.3213,0.105,-0.09973,-0.03052,0.003906,-0.4775,0
-0.397,-0.405,-0.2258,-0.4702,0.2766,-0.5674,-0.433,-0.10645,0
-0.03027,-0.291,-0.3206,-0.4236,-0.1067,-0.2435,-0.1329,-0.1917,1
0.08984,0.0166,-0.0957,-0.382,-0.137,-0.5635,-0.3206,-0.6357,0
-0.2827,-0.434,-0.1113,-0.3652,-0.1262,-0.6274,0.02905,-0.51,0
-0.3726,-0.554,-0.3213,-0.4263,0.2944,-0.6904,-0.2069,-0.3562,1
-0.3242,-0.4395,-0.1116,-0.083,-0.2292,-0.5483,-0.2147,-0.2114,1
-0.4268,-0.594,-0.3027,-0.3257,-0.1718,-0.624,-0.309,-0.4973,1
-0.1344,-0.573,-0.2634,-0.4927,-0.319,-0.716,0.264,-0.4463,1
-0.4924,-0.6113,-0.3213,-0.0939,-0.0918,-0.643,-0.2852,-0.3792,0
-0.0695,-0.3345,-0.0835,-0.2437,-0.1448,-0.2886,-0.04236,-0.2198,1
0.05908,-0.596,-0.127,-0.11755,-0.1398,-0.1196,-0.09106,0.0835,1
-0.01257,-0.4265,-0.3213,-0.07007,-0.1699,-0.5854,0.1587,-0.4976,0
-0.351,-0.4368,-0.1915,-0.585,0.2103,-0.632,-0.3274,0.1067,1
-0.3088,-0.5356,-0.1155,-0.4688,0.0354,-0.6343,0.03625,-0.4124,1
-0.1562,-0.371,-0.275,-0.07275,0.05957,-0.2827,-0.2798,-0.601,0
-0.2764,-0.4731,-0.2778,0.167,0.09814,-0.5435,-0.419,-0.4224,0
-0.3613,-0.696,-0.0398,-0.535,-0.1738,-0.698,-0.4507,-0.6357,1
-0.1179,-0.3127,-0.1296,-0.3398,-0.1179,-0.1946,-0.2356,-0.2964,1
-0.3801,-0.4321,-0.1771,-0.0564,0.07715,-0.6426,-0.4478,-0.6357,0
-0.0542,-0.0962,-0.1777,0.113,0.1382,-0.0581,0.1493,-0.3682,0
-0.462,-0.525,-0.05322,-0.563,-0.0869,-0.706,-0.4053,-0.6055,1
-0.11926,-0.352,-0.1403,-0.05005,-0.2133,-0.5493,-0.3584,-0.5703,0
-0.2612,-0.3662,-0.1035,0.03284,0.4824,-0.3137,-0.3193,-0.5967,0
-0.1116,-0.65,-0.289,-0.4453,-0.2012,-0.658,-0.4512,-0.1206,1
-0.2705,-0.4229,-0.2769,-0.3657,-0.12427,-0.5835,-0.3274,-0.6357,1
0.4016,-0.5146,-0.1924,-0.2812,0.289,-0.6772,-0.5723,-0.6357,0
-0.52,-0.643,-0.1987,-0.098,0.1636,-0.5845,-0.578,-0.6357,0
-0.3003,-0.461,-0.1151,-0.1393,-0.338,-0.5425,-0.2462,-0.331,1
-0.2139,-0.574,-0.1907,-0.5244,-0.0807,-0.6807,0.04248,-0.3628,1
-0.308,-0.4456,-0.00708,-0.53,-0.0978,-0.6387,-0.578,-0.63,1
-0.1494,-0.563,-0.11743,-0.575,-0.1539,-0.681,-0.3926,-0.6357,1
-0.1135,-0.3723,-0.2886,-0.03687,-0.05908,-0.2817,-0.179,-0.6313,0
-0.1526,-0.4436,-0.3213,-0.4673,-0.06885,-0.5737,0.1495,-0.321,1
-0.2673,-0.2617,-0.2483,-0.152,-0.2144,-0.2273,-0.04688,-0.2627,1
-0.2189,-0.587,-0.2607,-0.482,-0.2012,-0.4585,-0.3052,-0.612,1
-0.1332,-0.293,-0.1869,-0.3628,-0.01721,-0.218,-0.03418,-0.2573,1
-0.143,-0.398,-0.3213,-0.1107,0.3232,-0.361,-0.4446,-0.606,0
-0.11646,-0.2908,-0.2651,-0.3508,-0.1084,-0.2637,-0.07715,-0.502,1
-0.292,-0.5786,-0.2319,-0.5005,-0.1022,-0.644,-0.1686,-0.04016,1
-0.1201,-0.4072,-0.322,-0.1537,0.7637,0.1425,-0.1273,0.5166,0
-0.2301,-0.596,-0.14,-0.5254,-0.0713,-0.7275,-0.1915,-0.6357,1
-0.4219,-0.3997,-0.07837,-0.02014,-0.0337,-0.541,-0.578,-0.5874,0
-0.2233,-0.4238,-0.115,0.0271,0.1663,-0.5264,0.3687,0.415,0
-0.3757,-0.5376,-0.3213,-0.0974,-0.0581,-0.6333,-0.546,-0.6357,0
-0.2876,-0.5913,-0.3213,-0.619,-0.10474,-0.648,0.07666,-0.2452,1
-0.4458,-0.677,-0.0825,-0.3184,-0.2445,-0.7017,-0.2101,-0.577,1
-0.06946,-0.555,-0.2979,-0.5703,-0.21,-0.7627,-0.2588,-0.3362,1
-0.2145,-0.3572,-0.3213,-0.4307,-0.0713,-0.688,-0.3152,0.06714,0
-0.3887,-0.3145,-0.2646,-0.4185,0.2078,-0.2169,0.05127,-0.4377,1
-0.3997,-0.4602,-0.3213,0.3096,0.00708,-0.636,-0.527,-0.6357,0
-0.2524,-0.6665,-0.3213,-0.3804,-0.2534,-0.634,-0.578,-0.6357,0
-0.1605,-0.557,-0.1733,-0.1669,0.0813,-0.6196,-0.555,-0.4421,0
-0.3088,-0.5967,-0.2123,-0.1278,0.7983,-0.5684,0.11523,0.1274,0
0.08545,-0.3748,-0.2053,-0.3152,-0.2432,-0.2822,-0.03784,0.10315,1
-0.2542,-0.4695,-0.1902,-0.4475,-0.2269,-0.6255,-0.4185,-0.4653,1
0.1033,-0.2244,-0.2678,0.05884,0.432,-0.2074,0.4927,-0.2318,0
-0.1188,-0.5557,-0.12354,-0.3374,0.1322,-0.401,-0.1848,-0.539,1
0.0249,-0.635,-0.0835,-0.02637,0.369,-0.5244,-0.3335,-0.6357,0
-0.2944,-0.5986,-0.1045,-0.592,-0.2162,-0.731,-0.1423,-0.6357,1
-0.1465,-0.4702,-0.237,0.0735,0.3008,-0.6025,-0.4502,-0.4998,0
-0.5405,-0.6694,-0.3213,-0.544,-0.1779,-0.725,-0.4287,-0.6357,1
-0.189,-0.1921,-0.1711,-0.3618,-0.0227,-0.652,-0.218,-0.6357,0
-0.188,-0.574,0.003662,-0.3564,-0.07715,-0.6025,-0.3647,-0.6357,0
-0.1661,-0.507,-0.3213,0.1092,-0.264,-0.3618,-0.511,-0.354,0
0.042,-0.5996,-0.1956,-0.354,0.01758,-0.6533,-0.578,-0.6357,0
-0.3992,-0.289,-0.3213,-0.1575,0.3232,-0.2415,-0.3394,-0.6367,0
-0.2852,-0.6885,-0.1626,-0.4268,-0.09937,-0.696,-0.53,-0.6357,1
